make_time,day_part,inhopper,stuffed_crust,product_line,quantity_sold,is_plan_ahead
12.167,4,6,0,Extra,1,0
11.867,1,1,0,Pizza,1,0
11.867,1,2,0,Side,1,0
10.2,4,1,0,Pizza,1,0
10.2,4,2,0,Pizza,1,0
14.25,4,1,0,Sandwich,1,0
14.25,4,2,0,Side,1,0
14.033,5,1,0,Side,1,0
14.033,5,2,0,Side,1,0
14.367,4,1,0,Pizza,1,0
14.367,4,2,0,Pizza,1,0
5.983,4,1,0,Side,1,0
5.983,4,2,0,Side,1,0
6.167,4,1,0,Side,1,0
24.983,Morning,1,0,Pizza,1,1
24.983,Morning,2,0,Pizza,1,1
24.983,Morning,3,0,Pizza,1,1
24.983,Morning,4,0,Dessert,1,1
7.5,4,1,0,Sandwich,1,0
8.45,3,1,0,Pizza,1,0
7,4,1,0,Pizza,1,0
8.433,4,1,0,Pizza,1,0
8.433,4,2,0,Extra,1,0
8.433,4,3,0,Dessert,1,0
8.433,4,4,0,Beverage,1,0
9.267,3,1,0,Pizza,1,0
21.433,4,1,0,Pizza,1,0
21.433,4,2,0,Pizza,1,0
21.433,4,3,0,Side,1,0
21.433,4,4,0,Side,1,0
6.9,2,1,0,Pizza,1,0
6.9,2,2,0,Side,1,0
6.9,2,3,0,Extra,2,0
6.9,2,4,0,Extra,2,0
6.9,2,5,0,Beverage,1,0
14.467,3,1,0,Pizza,1,0
14.467,3,2,0,Pizza,1,0
14.467,3,3,0,Side,1,0
14.467,3,4,0,Extra,1,0
10.167,4,1,0,Sandwich,1,0
10.167,4,2,0,Sandwich,1,0
11.3,2,1,0,Pizza,1,0
11.3,2,2,0,Dessert,1,0
11.167,3,1,0,Side,1,0
11.167,3,2,0,Pizza,1,0
11.167,3,3,0,Pizza,1,0
9.317,1,1,0,Side,1,0
9.317,1,2,0,Side,1,0
9.317,1,3,0,Pizza,1,0
9.317,1,4,0,Pizza,1,0
14.417,4,1,1,Pizza,1,0
14.417,4,2,1,Pizza,1,0
10.35,3,1,0,Beverage,1,0
10.35,3,2,0,Dessert,1,0
10.35,3,3,0,Side,1,0
10.35,3,4,0,Pizza,1,0
10.35,3,5,0,Pizza,1,0
17.633,4,1,0,Side,1,0
17.633,4,2,0,Side,1,0
17.633,4,3,0,Pizza,1,0
7.417,4,1,0,Beverage,1,0
7.417,4,2,0,Beverage,1,0
7.417,4,3,0,Beverage,2,0
7.417,4,4,1,Pizza,1,0
7.167,2,1,0,Pizza,1,0
12.383,4,1,0,Side,1,0
12.383,4,2,0,Pizza,1,0
12.383,4,3,0,Side,1,0
10.783,4,1,0,Pizza,1,0
10.783,4,2,0,Pizza,1,0
12.75,4,1,0,Pizza,1,0
12.75,4,2,0,Pizza,1,0
8.017,4,1,0,Extra,2,0
8.017,4,2,0,Extra,1,0
8.017,4,3,0,Dessert,1,0
8.017,4,4,0,Pizza,1,0
8.017,4,5,0,Pizza,1,0
8.017,4,6,0,Pizza,1,0
7.333,4,1,0,Side,1,0
7.333,4,2,0,Dessert,1,0
7.333,4,3,0,Extra,1,0
7.333,4,4,0,Pizza,1,0
17.117,1,1,0,Dessert,1,0
15.6,2,1,0,Pizza,1,0
15.6,2,2,0,Pizza,1,0
15.6,2,3,0,Pizza,1,0
9.917,4,1,0,Side,1,0
9.917,4,2,1,Pizza,1,0
11.583,3,1,0,Pizza,1,0
10.833,1,1,0,Pizza,1,0
10.833,1,2,0,Pizza,1,0
9.783,1,3,0,Extra,2,0
9.783,1,4,0,Side,1,0
9.783,1,5,1,Pizza,1,0
20.933,1,1,0,Sandwich,1,0
20.933,1,2,0,Side,1,0
20.933,1,3,1,Pizza,1,0
20.933,1,4,0,Pizza,1,0
18.65,4,1,0,Extra,2,0
18.65,4,2,0,Beverage,1,0
18.65,4,3,0,Pizza,1,0
42.383,4,1,0,Pizza,1,0
42.383,4,2,0,Extra,2,0
14.8,4,1,1,Pizza,1,0
14.8,4,2,1,Pizza,1,0
12.95,4,1,0,Pizza,1,0
12.95,4,2,0,Pizza,1,0
12.95,4,3,0,Side,1,0
12.95,4,4,0,Side,1,0
13.333,4,1,0,Side,1,0
13.333,4,2,0,Pizza,1,0
10.567,2,1,1,Pizza,1,0
10.567,2,2,0,Side,1,0
9.4,1,1,1,Pizza,1,0
9.4,1,2,0,Side,1,0
9.4,1,3,0,Extra,2,0
9.4,1,4,0,Sandwich,1,0
9.4,1,5,0,Side,1,0
17.067,4,1,1,Pizza,1,0
17.067,4,2,0,Side,1,0
17.067,4,3,0,Extra,1,0
17.067,4,4,0,Extra,1,0
17.067,4,5,0,Extra,2,0
15.017,4,1,0,Pizza,1,0
15.017,4,2,0,Pizza,1,0
15.017,4,3,0,Side,1,0
15.017,4,4,0,Extra,1,0
15.017,4,5,0,Extra,1,0
15.017,4,6,0,Beverage,1,0
14.967,1,1,0,Pizza,1,0
14.967,1,2,0,Pizza,1,0
14.967,1,3,0,Side,1,0
15.283,2,1,0,Pizza,1,0
15.283,2,2,0,Pizza,1,0
15.283,2,3,0,Side,1,0
15.283,2,4,0,Dessert,1,0
10.8,4,1,0,Pizza,1,0
9.233,4,1,0,Pizza,1,0
10.417,4,1,0,Pizza,1,0
10.417,4,2,0,Side,1,0
10.417,4,3,0,Sandwich,1,0
15,4,1,0,Dessert,1,0
15,4,2,0,Pizza,1,0
11.4,1,1,0,Pizza,1,0
11.4,1,2,0,Pizza,1,0
9.933,4,1,0,Pizza,1,0
9.933,4,2,1,Pizza,1,0
9.65,4,1,0,Pizza,1,0
9.65,4,2,0,Pizza,1,0
9.65,4,3,0,Side,1,0
9.65,4,4,0,Beverage,1,0
14.917,4,1,0,Pizza,1,0
14.917,4,2,0,Pizza,1,0
14.917,4,3,0,Side,1,0
14.917,4,4,0,Extra,3,0
14.917,4,5,0,Extra,2,0
14.917,4,6,0,Dessert,1,0
35.983,4,1,0,Pizza,1,0
35.983,4,2,0,Side,1,0
35.983,4,3,0,Extra,2,0
9.6,4,1,1,Pizza,1,0
9.6,4,2,0,Extra,1,0
9.6,4,3,0,Extra,2,0
9.6,4,4,0,Extra,1,0
9.6,4,5,0,Extra,1,0
9.6,4,6,0,Extra,1,0
9.6,4,7,0,Beverage,1,0
9.6,4,8,0,Beverage,2,0
9.6,4,9,0,Extra,8,0
9.6,4,10,0,Pizza,1,0
33.55,4,1,0,Pizza,1,0
33.55,4,2,0,Pizza,1,0
33.55,4,3,0,Side,1,0
33.55,4,4,0,Side,1,0
16.55,4,1,0,Pizza,1,0
16.55,4,2,0,Side,1,0
14.55,2,1,0,Pizza,1,0
7.2,1,1,0,Pizza,1,0
7.2,1,2,1,Pizza,1,0
7.2,1,3,0,Side,1,0
7.15,4,1,1,Pizza,1,0
7.15,4,2,0,Beverage,1,0
7.15,4,3,0,Side,1,0
6.367,4,1,0,Side,1,0
6.367,4,2,0,Pizza,1,0
15.367,4,1,0,Pizza,1,0
15.367,4,2,0,Side,1,0
22.2,4,1,0,Pizza,1,0
22.2,4,2,0,Side,1,0
22.2,4,3,0,Extra,1,0
15.75,1,1,0,Pizza,1,0
15.75,1,2,0,Sandwich,1,0
15.75,1,3,0,Sandwich,1,0
10.683,3,1,0,Pizza,1,0
8.667,3,1,0,Pizza,1,0
15.883,4,1,0,Pizza,1,0
11.667,1,1,1,Pizza,1,0
11.667,1,2,0,Beverage,1,0
10.5,4,1,1,Pizza,1,0
10.5,4,2,1,Pizza,1,0
10.5,4,3,0,Extra,4,0
11.467,1,1,0,Pizza,1,0
11.467,1,2,0,Pizza,1,0
11.467,1,3,0,Beverage,1,0
10.683,1,1,1,Pizza,1,0
7.533,2,1,0,Pizza,1,0
7.533,2,2,0,Beverage,1,0
20.933,4,1,0,Beverage,1,0
20.933,4,2,0,Pizza,1,0
20.933,4,3,0,Side,1,0
33.55,4,1,0,Pizza,1,0
33.55,4,2,0,Pizza,1,0
18.883,1,1,0,Pizza,1,0
18.883,1,2,0,Beverage,1,0
18.883,1,3,0,Extra,2,0
18.167,4,1,0,Side,1,0
18.167,4,2,0,Sandwich,1,0
18.167,4,3,0,Pizza,1,0
18.167,4,4,0,Pizza,1,0
18.167,4,5,0,Extra,6,0
6.55,1,1,0,Side,1,0
6.55,1,2,0,Pizza,1,0
6.55,1,3,0,Extra,3,0
12.6,4,1,0,Side,1,0
12.6,4,2,0,Extra,1,0
12.6,4,3,1,Pizza,1,0
5.867,3,1,0,Dessert,1,0
5.867,3,2,0,Dessert,1,0
5.867,3,3,0,Pizza,1,0
5.867,3,4,0,Pizza,1,0
8.3,2,1,0,Sandwich,1,0
8.3,2,2,0,Sandwich,1,0
9.433,4,1,0,Beverage,1,0
9.433,4,2,0,Side,1,0
9.433,4,3,1,Pizza,1,0
7.167,1,1,0,Side,1,0
7.167,1,2,0,Pizza,1,0
7.167,1,3,1,Pizza,1,0
8.667,1,1,0,Extra,1,0
8.667,1,2,0,Extra,2,0
8.667,1,3,0,Extra,2,0
8.667,1,4,0,Pizza,1,0
10.2,4,1,0,Dessert,1,0
10.2,4,2,0,Sandwich,1,0
7.317,1,1,0,Beverage,2,0
7.317,1,2,0,Pizza,1,0
8.867,4,1,0,Side,1,0
8.867,4,2,1,Pizza,1,0
10.533,4,1,0,Pizza,1,0
8.083,4,1,0,Pizza,1,0
8.233,4,1,1,Pizza,1,0
8.233,4,2,0,Side,1,0
8.233,4,3,0,Side,1,0
13.167,4,1,0,Sandwich,1,0
13.167,4,2,0,Pizza,1,0
7.067,2,1,0,Pizza,1,0
10.767,4,1,1,Pizza,1,0
10.767,4,2,0,Side,1,0
10.767,4,3,0,Side,1,0
8.717,2,1,0,Side,1,0
8.717,2,2,0,Dessert,1,0
8.717,2,3,0,Pizza,1,0
8.717,2,4,0,Pizza,1,0
13.617,4,1,0,Pizza,1,0
18.317,2,1,0,Sandwich,1,0
18.317,2,2,0,Side,1,0
18.317,2,3,0,Pizza,1,0
13.383,1,1,0,Side,1,0
13.383,1,2,0,Side,1,0
13.383,1,3,0,Pizza,1,0
13.383,1,4,0,Pizza,1,0
13.383,1,5,0,Pizza,1,0
16.183,4,1,0,Extra,1,0
16.183,4,2,0,Pizza,1,0
7.45,1,1,0,Beverage,1,0
7.45,1,2,0,Sandwich,1,0
18.05,4,1,0,Extra,1,0
18.05,4,2,0,Sandwich,1,0
18.05,4,3,0,Side,1,0
10.65,4,1,0,Side,1,0
10.65,4,2,0,Side,1,0
8.117,2,1,0,Side,1,0
8.933,2,1,0,Pizza,1,0
26.35,3,1,1,Pizza,1,0
26.35,3,2,0,Side,1,0
10.85,1,1,0,Pizza,1,0
10.85,1,2,0,Pizza,1,0
10.45,3,1,0,Beverage,1,0
10.45,3,2,0,Extra,1,0
10.45,3,3,0,Pizza,1,0
10.45,3,4,0,Side,1,0
8.683,4,1,0,Extra,1,0
8.683,4,2,0,Side,1,0
8.683,4,3,1,Pizza,1,0
5.117,2,1,0,Pizza,1,0
14.267,3,1,0,Beverage,1,0
14.267,3,2,0,Pizza,1,0
14.267,3,3,0,Side,1,0
17.533,4,1,0,Pizza,1,0
10.583,4,1,0,Pizza,1,0
10.583,4,2,0,Pizza,1,0
17.267,1,1,0,Side,1,0
17.267,1,2,1,Pizza,1,0
9.85,4,1,0,Side,1,0
9.85,4,2,1,Pizza,1,0
14.633,1,1,0,Beverage,1,0
14.633,1,2,0,Pizza,1,0
7.05,4,1,0,Beverage,1,0
7.05,4,2,0,Side,1,0
10.167,1,1,0,Side,1,0
18.217,1,1,0,Pizza,1,0
21.8,4,1,0,Pizza,1,0
21.8,4,2,0,Pizza,1,0
21.8,4,3,0,Pizza,1,0
21.8,4,4,0,Pizza,1,0
17.85,4,1,0,Extra,5,0
17.85,4,2,0,Extra,5,0
17.85,4,3,0,Pizza,1,0
6.95,1,1,0,Pizza,1,0
10.3,4,1,0,Extra,2,0
10.3,4,2,0,Dessert,1,0
10.3,4,3,0,Side,1,0
10.3,4,4,0,Pizza,1,0
10.3,4,5,0,Pizza,1,0
14.25,2,1,0,Pizza,1,0
8.917,4,1,0,Side,1,0
8.917,4,2,0,Pizza,1,0
13.667,4,1,0,Beverage,1,0
13.667,4,2,1,Pizza,1,0
11.467,4,1,0,Beverage,1,0
11.467,4,2,0,Pizza,1,0
11.467,4,3,0,Pizza,1,0
0,1,1,0,Pizza,1,1
0,1,2,0,Beverage,1,1
12.65,4,1,0,Pizza,1,0
12.65,4,2,0,Pizza,1,0
12.65,4,3,0,Pizza,1,0
9.117,4,1,0,Pizza,1,0
12.367,4,1,0,Pizza,1,0
12.367,4,2,0,Pizza,1,0
11.6,3,1,0,Extra,1,0
11.6,3,2,0,Pizza,1,0
10.083,1,1,0,Side,1,0
9.067,1,1,0,Pizza,1,0
7.367,4,1,0,Pizza,1,0
7.367,4,2,0,Pizza,1,0
8.183,4,1,0,Pizza,1,0
8.183,4,2,0,Side,1,0
5.383,4,1,0,Pizza,1,0
5.383,4,2,0,Beverage,1,0
10.1,2,1,0,Pizza,1,0
11.85,1,1,0,Pizza,1,0
11.85,1,2,0,Pizza,1,0
11.983,1,1,0,Pizza,1,0
7.317,1,1,0,Pizza,1,0
8.267,4,1,0,Pizza,1,0
12.35,4,1,0,Pizza,1,0
16.25,4,1,0,Pizza,1,0
16.25,4,2,0,Pizza,1,0
16.1,4,1,0,Pizza,1,0
12.417,4,1,0,Extra,2,0
12.417,4,2,0,Pizza,1,0
12.417,4,3,0,Pizza,1,0
14.283,1,1,0,Extra,1,0
14.283,1,2,0,Pizza,1,0
14.283,1,3,0,Pizza,1,0
16.05,4,1,0,Pizza,1,0
12.467,2,1,0,Pizza,1,0
10.9,1,1,0,Dessert,1,0
11.583,4,1,0,Pizza,1,0
12.267,4,1,0,Side,1,0
12.267,4,2,0,Beverage,1,0
21.517,3,1,0,Pizza,1,0
21.517,3,2,0,Side,1,0
9.7,4,1,0,Pizza,1,0
9.7,4,2,0,Pizza,1,0
0,2,1,0,Pizza,2,1
0,2,2,0,Pizza,2,1
9.083,2,3,0,Side,1,0
9.083,2,4,0,Beverage,1,0
9.083,2,5,0,Sandwich,1,0
13.917,4,1,0,Dessert,1,0
13.917,4,2,0,Pizza,1,0
8.2,1,1,0,Pizza,1,0
8.2,1,2,0,Pizza,1,0
8.117,4,1,0,Pizza,1,0
8.117,4,2,0,Side,1,0
9.233,4,1,0,Side,1,0
9.233,4,2,0,Side,1,0
28.933,4,1,0,Sandwich,1,0
28.933,4,2,0,Sandwich,1,0
28.933,4,3,0,Sandwich,1,0
28.933,4,4,0,Sandwich,1,0
9.217,3,1,0,Beverage,1,0
9.217,3,2,0,Extra,2,0
9.217,3,3,0,Pizza,1,0
11.417,4,1,0,Pizza,1,0
11.417,4,2,0,Pizza,1,0
8.783,2,1,0,Pizza,1,0
8.783,2,2,0,Pizza,1,0
8,4,1,0,Pizza,1,0
0,2,1,0,Pizza,1,1
0,2,2,0,Pizza,1,1
0,2,3,0,Extra,4,1
0,2,4,0,Extra,4,1
9.833,1,1,0,Sandwich,1,0
9.833,1,2,0,Sandwich,1,0
8.7,2,1,0,Pizza,1,0
8.7,2,2,0,Dessert,1,0
8.7,2,3,0,Beverage,1,0
16.333,4,1,0,Pizza,1,0
11.367,4,1,0,Pizza,1,0
12.433,5,1,0,Pizza,1,0
11.1,4,1,0,Pizza,1,0
5.6,4,1,0,Side,1,0
9.667,2,1,0,Side,1,0
9.667,2,2,0,Pizza,1,0
14.983,1,1,0,Pizza,1,0
14.983,1,2,0,Pizza,1,0
14.983,1,3,0,Pizza,1,0
14.983,1,4,0,Beverage,2,0
14.983,1,5,0,Side,1,0
14.983,1,6,0,Dessert,1,0
14.983,1,7,0,Side,1,0
10.55,4,1,0,Pizza,1,0
10.55,4,2,0,Beverage,1,0
10.55,4,3,0,Dessert,1,0
9.333,2,1,0,Pizza,1,0
8.9,4,1,0,Pizza,1,0
6.233,1,1,0,Side,1,0
14.017,4,1,0,Pizza,1,0
13.35,4,1,0,Extra,1,0
13.35,4,2,0,Pizza,1,0
13.35,4,3,0,Beverage,1,0
13.35,4,4,0,Side,1,0
10.367,4,1,0,Pizza,1,0
8.567,4,1,0,Pizza,1,0
9.417,2,1,0,Pizza,1,0
12.417,1,1,0,Side,1,0
24.717,4,1,0,Side,1,0
24.717,4,2,0,Pizza,1,0
24.717,4,3,0,Pizza,1,0
16.483,2,1,0,Pizza,1,0
16.483,2,2,0,Pizza,1,0
11.367,4,1,0,Side,1,0
11.367,4,2,0,Side,1,0
10.667,4,1,0,Pizza,1,0
11.333,4,1,0,Pizza,1,0
7.783,1,1,0,Pizza,1,0
7.783,1,2,0,Side,1,0
9.85,4,1,0,Pizza,1,0
12.267,4,1,0,Pizza,1,0
12.583,4,1,0,Pizza,1,0
12.583,4,2,0,Pizza,1,0
12.583,4,3,0,Beverage,1,0
9.6,4,1,0,Pizza,1,0
9.6,4,2,0,Extra,2,0
9.6,4,3,0,Dessert,1,0
9.85,4,1,0,Pizza,1,0
9.85,4,2,0,Pizza,1,0
11.617,1,1,0,Pizza,1,0
11.617,1,2,0,Pizza,1,0
11.483,2,1,0,Pizza,1,0
11.483,2,2,0,Pizza,1,0
11.483,2,3,0,Side,1,0
11.483,2,4,0,Extra,1,0
21.533,1,1,0,Pizza,1,0
21.533,1,2,0,Dessert,1,0
11.4,4,1,0,Side,1,0
11.4,4,2,0,Pizza,1,0
19.15,4,1,0,Pizza,1,0
19.15,4,2,0,Pizza,1,0
19.15,4,3,0,Pizza,1,0
19.15,4,4,0,Pizza,1,0
19.15,4,5,0,Pizza,1,0
19.15,4,6,0,Side,1,0
19.15,4,7,0,Pizza,1,0
10.533,1,1,0,Pizza,1,0
10.533,1,2,0,Pizza,1,0
10.533,1,3,0,Side,1,0
10.533,1,4,0,Dessert,1,0
15.767,3,1,0,Pizza,1,0
15.767,3,2,0,Extra,2,0
15.767,3,3,0,Extra,1,0
15.767,3,4,0,Sandwich,1,0
15.767,3,5,0,Pizza,1,0
21.8,1,1,0,Side,1,0
21.8,1,2,0,Side,1,0
21.8,1,3,0,Side,1,0
21.8,1,4,0,Side,1,0
21.8,1,5,0,Side,1,0
14.133,4,1,0,Pizza,1,0
14.133,4,2,0,Pizza,1,0
10.7,3,1,0,Side,1,0
10.7,3,2,0,Pizza,1,0
0,4,1,0,Pizza,1,0
0,4,2,0,Pizza,1,0
0,4,3,0,Pizza,1,0
0,4,4,0,Side,1,0
0,4,5,0,Dessert,1,0
0,4,6,0,Beverage,1,0
7.633,4,1,0,Non-Edible,1,0
7.633,4,2,0,Pizza,1,0
7.383,3,1,0,Pizza,1,0
0,2,1,0,Pizza,1,1
0,2,2,0,Pizza,1,1
0,2,3,0,Pizza,1,1
8.15,3,1,0,Extra,1,0
8.15,3,2,0,Extra,5,0
8.15,3,3,0,Pizza,1,0
15.75,4,1,0,Pizza,1,0
15.75,4,2,0,Pizza,1,0
13.167,4,1,0,Pizza,1,0
13.167,4,2,0,Pizza,1,0
9.733,4,1,0,Pizza,1,0
9.733,4,2,0,Pizza,1,0
8.717,4,1,0,Pizza,1,0
8.717,4,2,0,Side,1,0
11.55,4,1,0,Pizza,1,0
11.55,4,2,0,Pizza,1,0
10.7,4,1,0,Pizza,1,0
10.7,4,2,0,Pizza,1,0
9.867,2,1,0,Pizza,1,0
9.517,4,1,0,Pizza,1,0
9.517,4,2,0,Pizza,1,0
9.517,4,3,0,Side,1,0
9.517,4,4,0,Extra,2,0
9.517,4,5,0,Extra,1,0
5.317,4,1,0,Pizza,1,0
5.317,4,2,0,Beverage,1,0
5.317,4,3,0,Beverage,1,0
7.8,4,1,0,Pizza,1,0
7.8,4,2,0,Side,1,0
9.5,4,1,0,Pizza,1,0
9.5,4,2,0,Pizza,1,0
6.933,4,1,0,Pizza,1,0
7.35,4,1,0,Side,1,0
7.35,4,2,0,Pizza,1,0
35.467,4,1,0,Pizza,1,0
35.467,4,2,0,Pizza,1,0
35.467,4,3,0,Pizza,1,0
35.467,4,4,0,Pizza,1,0
35.467,4,5,0,Pizza,1,0
35.467,4,6,0,Pizza,1,0
35.467,4,7,0,Extra,6,0
35.467,4,8,0,Extra,4,0
35.467,4,9,0,Extra,4,0
35.467,4,10,0,Extra,10,0
10.15,4,1,0,Extra,2,0
10.15,4,2,0,Extra,2,0
10.15,4,3,0,Side,1,0
10.15,4,4,0,Pizza,1,0
15.383,4,1,0,Pizza,1,0
15.383,4,2,0,Pizza,1,0
15.383,4,3,0,Pizza,1,0
0.017,1,1,0,Beverage,1,0
7.733,4,1,0,Non-Edible,1,0
7.733,4,2,0,Pizza,1,0
7.733,4,3,0,Side,1,0
7.733,4,4,0,Side,1,0
11.933,4,1,0,Pizza,1,0
11.933,4,2,0,Dessert,1,0
14.017,1,1,0,Dessert,1,0
14.017,1,2,0,Side,1,0
14.017,1,3,0,Side,1,0
14.017,1,4,0,Side,1,0
14.017,1,5,0,Side,1,0
14.017,1,6,0,Dessert,1,0
14.017,1,7,0,Pizza,1,0
14.017,1,8,0,Pizza,1,0
14.017,1,9,0,Pizza,1,0
14.017,1,10,0,Pizza,1,0
14.017,1,11,0,Dessert,1,0
11.4,4,1,0,Side,1,0
11.4,4,2,0,Pizza,1,0
11.4,4,3,0,Side,1,0
11.4,4,4,0,Side,1,0
11.4,4,5,0,Pizza,1,0
15.917,4,1,0,Pizza,1,0
13.333,4,1,0,Pizza,1,0
13.333,4,2,0,Beverage,1,0
15.417,1,1,0,Pizza,1,0
10.2,4,1,0,Extra,3,0
10.2,4,2,0,Side,1,0
10.2,4,3,0,Pizza,1,0
11,4,1,0,Pizza,1,0
11,4,2,0,Pizza,1,0
14.05,2,1,0,Pizza,1,0
14.05,2,2,0,Pizza,1,0
14.05,2,3,0,Pizza,1,0
12.383,4,1,0,Pizza,1,0
12.383,4,2,0,Pizza,1,0
16.4,4,1,0,Pizza,1,0
16.4,4,2,0,Pizza,1,0
11.167,4,1,0,Pizza,1,0
11.167,4,2,0,Pizza,1,0
11.167,4,3,0,Pizza,1,0
5.183,2,1,0,Side,1,0
15.8,4,1,0,Pizza,1,0
15.8,4,2,0,Pizza,1,0
15.8,4,3,0,Pizza,1,0
5.65,4,1,1,Pizza,1,0
20.75,2,1,0,Side,1,0
20.75,2,2,0,Beverage,1,0
20.75,2,3,0,Sandwich,1,0
9.7,2,1,0,Pizza,1,0
9.7,2,2,0,Dessert,1,0
9.7,2,3,0,Beverage,1,0
10.85,2,1,1,Pizza,1,0
10.85,2,2,0,Side,1,0
10.85,2,3,0,Extra,1,0
10.85,2,4,0,Extra,1,0
6.483,1,1,0,Sandwich,1,0
6.483,1,2,0,Beverage,1,0
6.483,1,3,0,Extra,2,0
10.35,2,1,0,Pizza,1,0
11.067,4,1,0,Pizza,1,0
8.683,4,1,0,Pizza,1,0
8.683,4,2,0,Pizza,1,0
10.633,4,1,0,Beverage,1,0
10.633,4,2,0,Pizza,1,0
9.6,1,1,0,Pizza,1,0
8.233,4,1,0,Pizza,1,0
37.433,3,1,0,Side,1,0
37.433,3,2,0,Side,1,0
37.433,3,3,0,Pizza,1,0
6.65,4,1,0,Dessert,1,0
6.65,4,2,0,Pizza,1,0
11.767,1,1,0,Pizza,1,0
11.067,1,1,0,Beverage,1,0
11.067,1,2,0,Sandwich,1,0
11.067,1,3,0,Pizza,1,0
11.067,1,4,0,Side,1,0
18.467,1,1,0,Pizza,1,0
18.467,1,2,0,Side,1,0
9.583,1,1,0,Extra,1,0
9.583,1,2,0,Pizza,1,0
8.817,4,1,0,Pizza,1,0
8.817,4,2,0,Pizza,1,0
12.383,2,1,0,Sandwich,1,0
10.15,4,1,0,Beverage,1,0
10.15,4,2,0,Extra,1,0
10.15,4,3,0,Side,1,0
10.15,4,4,0,Pizza,1,0
31.3,4,1,0,Extra,1,0
31.3,4,2,0,Pizza,1,0
31.3,4,3,0,Pizza,1,0
8.167,2,1,0,Pizza,1,0
13.333,4,1,0,Pizza,1,0
13.333,4,2,0,Dessert,1,0
10.5,4,1,0,Extra,1,0
10.5,4,2,0,Pizza,1,0
9.367,4,1,0,Side,1,0
9.367,4,2,0,Side,1,0
9.367,4,3,0,Pizza,1,0
14.083,2,1,0,Pizza,1,0
8.6,1,1,0,Side,1,0
8.6,1,2,0,Pizza,1,0
10.067,4,1,0,Pizza,1,0
10.067,4,2,0,Pizza,1,0
13.133,1,1,0,Pizza,1,0
18.7,4,1,0,Side,1,0
18.7,4,2,0,Pizza,1,0
13.717,4,1,0,Sandwich,2,0
13.717,4,2,0,Side,1,0
13.717,4,3,0,Pizza,1,0
8.783,4,1,0,Pizza,1,0
34.467,4,1,0,Pizza,2,0
34.467,4,2,0,Pizza,2,0
34.467,4,3,0,Extra,1,0
34.467,4,4,0,Pizza,2,0
34.467,4,5,0,Pizza,2,0
9.817,4,1,0,Pizza,1,0
9.817,4,2,0,Pizza,1,0
9.817,4,3,0,Pizza,1,0
9.267,4,4,0,Dessert,1,0
9.267,4,5,0,Extra,2,0
9.267,4,6,0,Pizza,1,0
9.267,4,7,0,Pizza,1,0
9.267,4,8,0,Side,1,0
12.817,2,1,0,Side,1,0
8.833,2,1,0,Pizza,1,0
24,4,1,0,Side,1,0
24,4,2,0,Pizza,1,0
7.983,4,1,0,Side,1,0
7.983,4,2,0,Extra,3,0
7.983,4,3,0,Extra,4,0
7.983,4,4,0,Pizza,1,0
10.1,4,1,0,Pizza,1,0
10.1,4,2,0,Side,1,0
10.1,4,3,0,Side,1,0
10.1,4,4,0,Side,1,0
10.1,4,5,0,Extra,1,0
10.1,4,6,0,Extra,1,0
10.1,4,7,0,Dessert,1,0
14.633,4,1,0,Pizza,1,0
14.633,4,2,0,Side,1,0
14.633,4,3,0,Extra,3,0
14.633,4,4,0,Beverage,1,0
12.917,3,1,0,Beverage,1,0
12.917,3,2,0,Pizza,1,0
10.267,1,1,0,Pizza,1,0
10.267,1,2,0,Pizza,1,0
9.017,4,1,0,Pizza,1,0
9.783,3,1,0,Pizza,1,0
9.783,3,2,0,Side,1,0
7.717,4,1,0,Pizza,1,0
7.717,4,2,0,Beverage,1,0
10.533,4,1,0,Pizza,1,0
21.05,4,1,0,Pizza,1,0
21.05,4,2,0,Pizza,1,0
19.45,4,1,0,Pizza,1,0
49.583,4,2,0,Pizza,1,0
49.583,4,3,0,Pizza,1,0
49.583,4,4,0,Side,1,0
33.767,2,1,0,Pizza,1,0
33.767,2,2,0,Pizza,2,0
33.767,2,3,0,Pizza,1,0
33.767,2,4,0,Pizza,1,0
33.767,2,5,0,Beverage,1,0
11.567,4,1,0,Pizza,1,0
11.567,4,2,0,Pizza,1,0
11.567,4,3,0,Side,1,0
11.567,4,4,0,Side,1,0
11.567,4,5,0,Beverage,1,0
10.983,4,1,0,Pizza,1,0
10.983,4,2,0,Side,1,0
10.417,1,1,0,Pizza,1,0
8.25,4,1,0,Extra,1,0
8.25,4,2,0,Pizza,1,0
9.733,1,1,0,Beverage,1,0
9.733,1,2,0,Pizza,1,0
9.733,1,3,0,Pizza,1,0
10.05,4,1,0,Pizza,1,0
10.05,4,2,0,Side,1,0
14.033,4,1,0,Pizza,1,0
14.033,4,2,0,Side,1,0
13.8,4,1,0,Pizza,1,0
13.8,4,2,0,Pizza,1,0
13.8,4,3,0,Extra,3,0
19.733,4,1,0,Pizza,1,0
19.733,4,2,0,Pizza,1,0
10.15,4,1,0,Pizza,1,0
10.15,4,2,0,Side,1,0
10.617,1,1,0,Pizza,1,0
5.983,1,1,0,Pizza,1,0
5.983,1,2,0,Pizza,1,0
7.75,4,1,0,Side,1,0
7.75,4,2,0,Dessert,1,0
8.317,4,1,0,Pizza,1,0
9.45,1,1,0,Pizza,1,0
9.45,1,2,0,Pizza,1,0
9.45,1,3,0,Side,1,0
7.467,4,1,0,Pizza,1,0
26.217,2,1,0,Pizza,1,0
